날짜,측정소명,미세먼지,초미세먼지,오존,"이산화질소
NO2 (ppm)","일산화탄소
CO (ppm)","아황산가스
SO2(ppm)"
2019-01-29,송파구,72,20,0.007,0.047,0.6,0.005
2019-01-29,양천구,69,24,0.007,0.049,0.6,0.005
2019-01-29,영등포구,74,29,0.009,0.034,0.5,0.005
2019-01-29,용산구,52,20,0.006,0.047,0.6,0.004
2019-01-29,은평구,66,21,0.012,0.036,0.7,0.006
2019-01-29,종로구,60,19,0.009,0.045,0.7,0.005
2019-01-29,중구,62,20,0.008,0.048,0.6,0.005
2019-01-29,중랑구,59,23,0.009,0.035,0.6,0.007
2019-01-28,평균,85,24,0.023,0.021,0.5,0.005
2019-01-28,강남구,69,25,0.018,0.021,0.5,0.006
2019-01-28,강동구,75,24,0.019,0.025,0.5,0.004
2019-01-28,강북구,90,26,0.032,0.011,0.4,0.004
2019-01-28,강서구,86,25,0.023,0.023,0.5,0.005
2019-01-28,관악구,99,28,0.021,0.026,0.4,0.005
2019-01-28,광진구,90,23,0.02,0.022,0.8,0.003
2019-01-28,구로구,96,18,0.022,0.021,0.3,0.006
2019-01-28,금천구,78,26,0.023,0.024,0.5,0.004
2019-01-28,노원구,81,27,0.022,0.019,0.5,0.006
2019-01-28,도봉구,97,25,0.03,0.011,0.7,0.005
2019-01-28,동대문구,73,24,0.024,0.02,0.6,0.008
2019-01-28,동작구,77,25,0.025,0.024,0.4,0.004
2019-01-28,마포구,100,25,0.02,0.017,0.4,0.003
2019-01-28,서대문구,97,24,0.023,0.017,0.6,0.003
2019-01-28,서초구,88,17,0.026,0.022,0.3,0.005
2019-01-28,성동구,104,27,0.024,0.023,0.5,0.003
2019-01-28,성북구,84,19,0.025,0.02,0.6,0.004
2019-01-28,송파구,86,21,0.017,0.029,0.5,0.004
2019-01-28,양천구,85,27,0.02,0.027,0.5,0.004
2019-01-28,영등포구,93,30,0.017,0.022,0.4,0.004
2019-01-28,용산구,65,21,0.019,0.025,0.5,0.004
2019-01-28,은평구,107,22,0.027,0.017,0.6,0.005
2019-01-28,종로구,75,20,0.024,0.022,0.5,0.004
2019-01-28,중구,73,20,0.027,0.022,0.5,0.004
2019-01-28,중랑구,69,23,0.022,0.02,0.5,0.007
2019-01-27,평균,36,20,0.015,0.033,0.6,0.005
2019-01-27,강남구,35,24,0.012,0.03,0.6,0.006
2019-01-27,강동구,40,26,0.012,0.036,0.6,0.004
2019-01-27,강북구,43,23,0.019,0.028,0.6,0.004
2019-01-27,강서구,37,18,0.018,0.034,0.5,0.005
2019-01-27,관악구,36,21,0.016,0.037,0.5,0.005
2019-01-27,광진구,38,24,0.012,0.035,0.9,0.003
2019-01-27,구로구,33,13,0.017,0.029,0.4,0.008
2019-01-27,금천구,32,21,0.016,0.034,0.5,0.004
2019-01-27,노원구,42,26,0.012,0.036,0.7,0.007
2019-01-27,도봉구,37,22,0.017,0.027,0.8,0.005
2019-01-27,동대문구,36,24,0.017,0.033,0.7,0.008
2019-01-27,동작구,31,18,0.02,0.032,0.5,0.004
2019-01-27,마포구,39,21,0.014,0.026,0.5,0.003
2019-01-27,서대문구,36,22,0.014,0.029,0.8,0.005
2019-01-27,서초구,31,11,0.017,0.032,0.4,0.005
2019-01-27,성동구,45,24,0.013,0.037,0.6,0.003
2019-01-27,성북구,38,18,0.013,0.041,0.8,0.004
2019-01-27,송파구,35,16,0.014,0.034,0.5,0.005
2019-01-27,양천구,35,19,0.014,0.038,0.6,0.005
2019-01-27,영등포구,37,25,0.016,0.024,0.5,0.004
2019-01-27,용산구,28,18,0.013,0.034,0.5,0.004
2019-01-27,은평구,35,19,0.018,0.028,0.6,0.005
2019-01-27,종로구,35,18,0.014,0.036,0.7,0.004
2019-01-27,중구,34,18,0.015,0.038,0.6,0.004
2019-01-27,중랑구,34,22,0.012,0.032,0.6,0.007
2019-01-26,평균,43,20,0.022,0.02,0.5,0.005
2019-01-26,강남구,37,21,0.018,0.021,0.5,0.006
2019-01-26,강동구,41,23,0.02,0.023,0.4,0.005
2019-01-26,강북구,46,22,0.029,0.011,0.4,0.003
2019-01-26,강서구,45,20,0.025,0.019,0.4,0.005
2019-01-26,관악구,48,22,0.02,0.026,0.4,0.005
2019-01-26,광진구,40,18,0.021,0.021,0.7,0.003
2019-01-26,구로구,43,12,0.021,0.02,0.3,0.006
2019-01-26,금천구,43,23,0.02,0.025,0.5,0.004
2019-01-26,노원구,43,25,0.022,0.017,0.4,0.006
2019-01-26,도봉구,38,17,0.031,0.01,0.6,0.004
2019-01-26,동대문구,38,22,0.025,0.019,0.6,0.008
2019-01-26,동작구,44,23,0.023,0.024,0.4,0.004
2019-01-26,마포구,49,19,0.018,0.018,0.4,0.003
2019-01-26,서대문구,45,20,0.022,0.016,0.6,0.003
2019-01-26,서초구,41,11,0.023,0.023,0.2,0.005
2019-01-26,성동구,50,20,0.024,0.022,0.4,0.003
2019-01-26,성북구,43,19,0.024,0.02,0.6,0.004
2019-01-26,송파구,44,16,0.017,0.027,0.5,0.004
2019-01-26,양천구,46,22,0.019,0.028,0.5,0.004
2019-01-26,영등포구,46,24,0.018,0.02,0.5,0.004
2019-01-26,용산구,34,19,0.018,0.025,0.4,0.004
2019-01-26,은평구,47,18,0.025,0.018,0.5,0.006
2019-01-26,종로구,39,17,0.025,0.018,0.5,0.004
2019-01-26,중구,40,19,0.028,0.019,0.4,0.004
2019-01-26,중랑구,36,20,0.023,0.019,0.4,0.007
2019-01-25,평균,51,21,0.018,0.03,0.6,0.005
2019-01-25,강남구,42,22,0.015,0.029,0.5,0.006
2019-01-25,강동구,51,28,0.015,0.038,0.6,0.005
2019-01-25,강북구,51,22,0.024,0.022,0.5,0.004
2019-01-25,강서구,55,22,0.018,0.033,0.6,0.006
2019-01-25,관악구,61,23,0.016,0.036,0.4,0.005
2019-01-25,광진구,54,23,0.015,0.034,0.9,0.004
2019-01-25,구로구,44,14,0.016,0.029,0.4,0.007
2019-01-25,금천구,48,24,0.016,0.035,0.5,0.005
2019-01-25,노원구,50,27,0.016,0.03,0.7,0.007
2019-01-25,도봉구,51,22,0.022,0.024,0.8,0.005
2019-01-25,동대문구,40,20,0.023,0.023,0.6,0.008
2019-01-25,동작구,47,22,0.018,0.035,0.5,0.004
2019-01-25,마포구,62,21,0.015,0.023,0.5,0.003
2019-01-25,서대문구,58,21,0.017,0.024,1,0.004
2019-01-25,서초구,49,13,0.018,0.03,0.3,0.005
2019-01-25,성동구,65,22,0.018,0.032,0.5,0.004
2019-01-25,성북구,51,19,0.019,0.034,0.7,0.005
2019-01-25,송파구,55,19,0.012,0.039,0.6,0.004
2019-01-25,양천구,53,23,0.015,0.036,0.6,0.005
2019-01-25,영등포구,57,24,0.014,0.026,0.5,0.005
2019-01-25,용산구,41,20,0.013,0.036,0.5,0.004
2019-01-25,은평구,59,18,0.021,0.023,0.5,0.006
2019-01-25,종로구,44,17,0.021,0.026,0.6,0.004
2019-01-25,중구,44,18,0.023,0.028,0.5,0.004
2019-01-25,중랑구,39,21,0.018,0.029,0.6,0.007
2019-01-24,평균,41,21,0.01,0.041,0.6,0.005
2019-01-24,강남구,36,23,0.009,0.04,0.6,0.006
2019-01-24,강동구,42,24,0.007,0.05,0.6,0.005
2019-01-24,강북구,42,21,0.016,0.031,0.6,0.004
2019-01-24,강서구,45,21,0.013,0.04,0.6,0.006
2019-01-24,관악구,45,23,0.01,0.047,0.5,0.005
2019-01-24,광진구,42,20,0.006,0.046,0.9,0.004
2019-01-24,구로구,39,14,0.011,0.037,0.4,0.007
2019-01-24,금천구,42,24,0.009,0.046,0.6,0.005
2019-01-24,노원구,45,25,0.009,0.041,0.7,0.007
2019-01-24,도봉구,40,21,0.014,0.033,0.8,0.005
2019-01-24,동대문구,38,25,0.013,0.041,0.7,0.008
2019-01-24,동작구,40,21,0.011,0.046,0.6,0.004
2019-01-24,마포구,46,21,0.009,0.029,0.5,0.003
2019-01-24,서대문구,43,22,0.011,0.033,1.3,0.006
2019-01-24,서초구,39,13,0.009,0.043,0.4,0.005
2019-01-24,성동구,50,24,0.009,0.047,0.6,0.004
2019-01-24,성북구,44,18,0.009,0.048,0.8,0.004
2019-01-24,송파구,43,19,0.006,0.052,0.7,0.005
2019-01-24,양천구,42,21,0.01,0.045,0.6,0.003
2019-01-24,영등포구,43,25,0.011,0.031,0.5,0.005
2019-01-24,용산구,31,18,0.008,0.044,0.6,0.004
2019-01-24,은평구,40,17,0.014,0.031,0.6,0.005
2019-01-24,종로구,36,18,0.012,0.042,0.7,0.004
2019-01-24,중구,36,18,0.012,0.043,0.6,0.004
2019-01-24,중랑구,37,21,0.01,0.037,0.6,0.007
2019-01-23,평균,74,44,0.015,0.039,0.9,0.005
2019-01-23,강남구,67,47,0.013,0.036,0.8,0.007
2019-01-23,강동구,67,44,0.015,0.042,0.8,0.005
2019-01-23,강북구,81,45,0.022,0.031,0.8,0.004
2019-01-23,강서구,84,45,0.016,0.044,0.9,0.006
2019-01-23,관악구,80,48,0.015,0.044,0.7,0.005
2019-01-23,광진구,70,41,0.013,0.042,1.1,0.004
2019-01-23,구로구,77,40,0.014,0.035,0.6,0.007
2019-01-23,금천구,79,51,0.015,0.043,0.8,0.005
2019-01-23,노원구,77,52,0.015,0.04,1,0.007
2019-01-23,도봉구,70,42,0.019,0.032,1.2,0.005
2019-01-23,동대문구,67,47,0.017,0.042,1,0.009
2019-01-23,동작구,74,46,0.017,0.042,0.7,0.004
2019-01-23,마포구,83,47,0.014,0.032,0.9,0.004
2019-01-23,서대문구,76,48,0.015,0.031,1.5,0.004
2019-01-23,서초구,69,35,0.017,0.031,0.6,0.005
2019-01-23,성동구,82,46,0.016,0.041,0.8,0.004
2019-01-23,성북구,69,34,0.016,0.044,1.2,0.005
2019-01-23,송파구,74,42,0.01,0.046,0.8,0.005
2019-01-23,양천구,83,48,0.014,0.043,0.8,0.003
2019-01-23,영등포구,79,56,0.012,0.031,0.6,0.004
2019-01-23,용산구,61,39,0.012,0.04,0.8,0.004
2019-01-23,은평구,73,41,0.017,0.03,1,0.005
2019-01-23,종로구,68,39,0.016,0.044,1.1,0.005
2019-01-23,중구,69,39,0.019,0.041,0.8,0.005
2019-01-23,중랑구,64,41,0.016,0.036,0.8,0.008
2019-01-22,평균,67,33,0.009,0.046,1,0.005
2019-01-22,강남구,59,34,0.009,0.038,0.8,0.007
2019-01-22,강동구,64,36,0.007,0.05,0.8,0.005
2019-01-22,강북구,72,33,0.009,0.041,0.9,0.004
2019-01-22,강서구,73,32,0.01,0.055,1,0.006
2019-01-22,관악구,76,39,0.01,0.054,0.8,0.005
2019-01-22,광진구,69,35,0.007,0.048,1.1,0.004
2019-01-22,구로구,70,29,0.01,0.042,0.7,0.008
2019-01-22,금천구,64,35,0.011,0.046,0.9,0.005
2019-01-22,노원구,68,36,0.006,0.052,1.1,0.007
2019-01-22,도봉구,66,31,0.011,0.04,1.2,0.005
2019-01-22,동대문구,63,36,0.01,0.046,1,0.009
2019-01-22,동작구,61,32,0.015,0.048,0.8,0.004
2019-01-22,마포구,79,38,0.009,0.036,1,0.004
2019-01-22,서대문구,67,36,0.008,0.039,1.5,0.005
2019-01-22,서초구,65,27,0.012,0.036,0.7,0.005
2019-01-22,성동구,78,40,0.008,0.051,0.9,0.004
2019-01-22,성북구,68,29,0.008,0.058,1.4,0.005
2019-01-22,송파구,68,34,0.008,0.051,0.9,0.006
2019-01-22,양천구,70,32,0.008,0.054,0.9,0.003
2019-01-22,영등포구,77,42,0.011,0.035,0.7,0.004
2019-01-22,용산구,53,30,0.007,0.05,0.9,0.004
2019-01-22,은평구,66,30,0.011,0.04,1.2,0.006
2019-01-22,종로구,63,27,0.009,0.052,1.1,0.005
2019-01-22,중구,61,28,0.009,0.052,0.9,0.005
2019-01-22,중랑구,59,32,0.008,0.042,0.8,0.008
2019-01-21,평균,45,21,0.009,0.039,0.7,0.005
2019-01-21,강남구,39,23,0.009,0.034,0.6,0.006
2019-01-21,강동구,47,25,0.007,0.043,0.6,0.005
2019-01-21,강북구,54,26,0.011,0.036,0.7,0.004
2019-01-21,강서구,51,21,0.012,0.038,0.6,0.006
2019-01-21,관악구,51,25,0.01,0.044,0.5,0.005
2019-01-21,광진구,46,21,0.007,0.043,0.8,0.003
2019-01-21,구로구,41,14,0.01,0.035,0.4,0.007
2019-01-21,금천구,44,22,0.01,0.04,0.6,0.005
2019-01-21,노원구,49,26,0.007,0.044,0.8,0.007
2019-01-21,도봉구,42,21,0.013,0.03,0.9,0.005
2019-01-21,동대문구,44,25,0.01,0.04,0.8,0.008
2019-01-21,동작구,40,20,0.014,0.039,0.5,0.004
2019-01-21,마포구,49,20,0.009,0.028,0.5,0.004
2019-01-21,서대문구,45,23,0.008,0.034,1.2,0.005
2019-01-21,서초구,40,12,0.012,0.035,0.4,0.005
2019-01-21,성동구,49,24,0.007,0.043,0.6,0.004
2019-01-21,성북구,48,20,0.009,0.048,1,0.004
2019-01-21,송파구,45,21,0.009,0.041,0.6,0.004
2019-01-21,양천구,48,21,0.009,0.043,0.7,0.003
2019-01-21,영등포구,49,26,0.011,0.033,0.5,0.004
2019-01-21,용산구,34,18,0.007,0.042,0.6,0.004
2019-01-21,은평구,45,20,0.012,0.034,0.9,0.005
2019-01-21,종로구,43,19,0.008,0.045,0.8,0.004
2019-01-21,중구,42,19,0.009,0.044,0.7,0.004
2019-01-21,중랑구,41,22,0.007,0.038,0.7,0.007
2019-01-20,평균,66,33,0.024,0.018,0.6,0.005
2019-01-20,강남구,59,37,0.02,0.017,0.5,0.006
2019-01-20,강동구,64,37,0.02,0.023,0.5,0.005
2019-01-20,강북구,68,32,0.032,0.011,0.5,0.004
2019-01-20,강서구,73,34,0.025,0.02,0.5,0.005
2019-01-20,관악구,69,34,0.023,0.02,0.4,0.005
2019-01-20,광진구,64,31,0.023,0.02,0.6,0.004
2019-01-20,구로구,66,26,0.024,0.016,0.3,0.006
2019-01-20,금천구,63,36,0.025,0.022,0.5,0.004
2019-01-20,노원구,70,39,0.021,0.02,0.6,0.006
2019-01-20,도봉구,64,30,0.028,0.012,0.8,0.005
2019-01-20,동대문구,59,35,0.027,0.014,0.6,0.008
2019-01-20,동작구,64,37,0.026,0.021,0.5,0.004
2019-01-20,마포구,76,33,0.022,0.014,0.5,0.003
2019-01-20,서대문구,70,34,0.023,0.015,0.8,0.004
2019-01-20,서초구,68,26,0.026,0.019,0.3,0.005
2019-01-20,성동구,78,34,0.027,0.018,0.6,0.004
2019-01-20,성북구,63,23,0.027,0.017,0.7,0.004
2019-01-20,송파구,69,34,0.019,0.027,0.5,0.005
2019-01-20,양천구,73,37,0.022,0.024,0.6,0.003
2019-01-20,영등포구,68,37,0.023,0.014,0.5,0.004
2019-01-20,용산구,54,32,0.02,0.022,0.5,0.004
2019-01-20,은평구,69,31,0.026,0.017,0.9,0.006
2019-01-20,종로구,59,28,0.026,0.018,0.6,0.004
2019-01-20,중구,59,30,0.029,0.019,0.5,0.004
2019-01-20,중랑구,56,32,0.024,0.02,0.5,0.007
2019-01-19,평균,96,67,0.008,0.054,1,0.006
2019-01-19,강남구,93,77,0.006,0.048,0.9,0.007
2019-01-19,강동구,96,72,0.006,0.059,0.9,0.007
2019-01-19,강북구,107,71,0.009,0.048,0.9,0.005
2019-01-19,강서구,112,64,0.01,0.063,1.1,0.008
2019-01-19,관악구,101,73,0.008,0.06,1,0.006
2019-01-19,광진구,96,67,0.005,0.055,1,0.005
2019-01-19,구로구,98,61,0.008,0.049,0.8,0.008
2019-01-19,금천구,90,66,0.01,0.055,1,0.006
2019-01-19,노원구,107,76,0.005,0.064,1.2,0.009
2019-01-19,도봉구,97,70,0.007,0.048,1.4,0.006
2019-01-19,동대문구,90,75,0.008,0.053,1.1,0.009
2019-01-19,동작구,89,66,0.01,0.059,0.9,0.005
2019-01-19,마포구,107,72,0.007,0.042,1,0.004
2019-01-19,서대문구,91,70,0.009,0.045,1.5,0.007
2019-01-19,서초구,98,61,0.007,0.049,0.8,0.006
2019-01-19,성동구,106,73,0.007,0.058,1.1,0.006
2019-01-19,성북구,86,50,0.006,0.065,1.4,0.006
2019-01-19,송파구,98,69,0.007,0.066,1.1,0.008
2019-01-19,양천구,106,69,0.008,0.062,1.1,0.004
2019-01-19,영등포구,101,76,0.01,0.043,0.7,0.005
2019-01-19,용산구,81,64,0.007,0.058,0.9,0.005
2019-01-19,은평구,89,59,0.012,0.044,1.1,0.007
2019-01-19,종로구,88,57,0.01,0.058,1.1,0.006
2019-01-19,중구,87,58,0.01,0.059,1,0.007
2019-01-19,중랑구,89,66,0.007,0.048,0.9,0.008
2019-01-18,평균,61,39,0.008,0.051,0.9,0.006
2019-01-18,강남구,58,45,0.007,0.046,0.8,0.007
2019-01-18,강동구,64,43,0.005,0.059,0.9,0.006
2019-01-18,강북구,58,35,0.013,0.038,0.8,0.004
2019-01-18,강서구,78,40,0.008,0.057,1,0.007
2019-01-18,관악구,73,48,0.006,0.061,0.9,0.005
2019-01-18,광진구,61,38,0.005,0.054,1,0.004
2019-01-18,구로구,72,40,0.006,0.05,0.7,0.007
2019-01-18,금천구,65,43,0.006,0.058,0.9,0.006
2019-01-18,노원구,55,35,0.006,0.054,0.9,0.008
2019-01-18,도봉구,48,34,0.012,0.038,1,0.005
2019-01-18,동대문구,56,41,0.01,0.043,1,0.009
2019-01-18,동작구,60,40,0.009,0.056,0.8,0.005
2019-01-18,마포구,74,43,0.006,0.04,0.8,0.004
2019-01-18,서대문구,58,40,0.009,0.042,1.5,0.007
2019-01-18,서초구,60,32,0.006,0.048,0.6,0.006
2019-01-18,성동구,73,45,0.007,0.056,1.1,0.005
2019-01-18,성북구,52,28,0.008,0.058,1.1,0.005
2019-01-18,송파구,64,40,0.005,0.061,0.9,0.007
2019-01-18,양천구,74,44,0.006,0.061,1,0.004
2019-01-18,영등포구,71,51,0.009,0.041,0.7,0.005
2019-01-18,용산구,49,35,0.006,0.054,0.8,0.004
2019-01-18,은평구,56,33,0.01,0.044,1,0.006
2019-01-18,종로구,54,33,0.009,0.055,1,0.005
2019-01-18,중구,53,32,0.01,0.054,0.8,0.005
2019-01-18,중랑구,49,34,0.008,0.043,0.8,0.007
2019-01-17,평균,43,22,0.012,0.036,0.7,0.005
2019-01-17,강남구,38,25,0.01,0.033,0.6,0.006
2019-01-17,강동구,39,24,0.01,0.04,0.5,0.005
2019-01-17,강북구,42,22,0.018,0.029,0.6,0.004
2019-01-17,강서구,50,22,0.012,0.037,0.6,0.006
2019-01-17,관악구,54,27,0.01,0.043,0.5,0.004
2019-01-17,광진구,39,21,0.01,0.037,1.1,0.004
2019-01-17,구로구,47,18,0.01,0.033,0.4,0.005
2019-01-17,금천구,48,26,0.011,0.042,0.7,0.005
2019-01-17,노원구,42,24,0.012,0.036,0.6,0.007
2019-01-17,도봉구,34,19,0.018,0.025,0.8,0.005
2019-01-17,동대문구,37,23,0.014,0.031,0.7,0.008
2019-01-17,동작구,44,25,0.012,0.042,0.6,0.004
2019-01-17,마포구,50,24,0.011,0.027,0.5,0.004
2019-01-17,서대문구,45,25,0.012,0.031,1.1,0.006
2019-01-17,서초구,42,15,0.013,0.035,0.4,0.005
2019-01-17,성동구,52,27,0.011,0.04,0.7,0.004
2019-01-17,성북구,40,18,0.012,0.043,0.9,0.004
2019-01-17,송파구,47,23,0.008,0.044,0.6,0.005
2019-01-17,양천구,49,24,0.011,0.042,0.7,0.003
2019-01-17,영등포구,51,28,0.012,0.029,0.5,0.004
2019-01-17,용산구,33,20,0.007,0.041,0.6,0.004
2019-01-17,은평구,43,21,0.015,0.032,0.8,0.006
2019-01-17,종로구,39,19,0.012,0.039,0.7,0.004
2019-01-17,중구,39,20,0.014,0.038,0.6,0.004
2019-01-17,중랑구,34,21,0.012,0.032,0.6,0.007
2019-01-16,평균,46,17,0.015,0.026,0.5,0.004
2019-01-16,강남구,42,21,0.012,0.024,0.5,0.006
2019-01-16,강동구,51,21,0.011,0.031,0.5,0.004
2019-01-16,강북구,55,20,0.018,0.02,0.4,0.003
2019-01-16,강서구,47,16,0.017,0.024,0.4,0.005
2019-01-16,관악구,46,18,0.012,0.03,0.4,0.004
2019-01-16,광진구,46,18,0.01,0.031,0.9,0.004
2019-01-16,구로구,37,9,0.013,0.023,0.3,0.004
2019-01-16,금천구,44,20,0.016,0.03,0.4,0.005
2019-01-16,노원구,52,21,0.014,0.024,0.5,0.006
2019-01-16,도봉구,42,15,0.018,0.019,0.7,0.004
2019-01-16,동대문구,45,19,0.016,0.021,0.6,0.008
2019-01-16,동작구,45,19,0.016,0.029,0.4,0.004
2019-01-16,마포구,45,17,0.014,0.019,0.4,0.003
2019-01-16,서대문구,45,17,0.015,0.022,0.7,0.003
2019-01-16,서초구,42,9,0.015,0.028,0.3,0.004
2019-01-16,성동구,57,19,0.013,0.03,0.4,0.003
2019-01-16,성북구,52,17,0.014,0.032,0.7,0.004
2019-01-16,송파구,51,18,0.01,0.033,0.5,0.004
2019-01-16,양천구,45,17,0.015,0.029,0.5,0.003
2019-01-16,영등포구,44,20,0.021,0.022,0.4,0.004
2019-01-16,용산구,36,15,0.012,0.03,0.4,0.004
2019-01-16,은평구,44,15,0.019,0.021,0.7,0.005
2019-01-16,종로구,43,16,0.015,0.028,0.5,0.004
2019-01-16,중구,43,17,0.017,0.026,0.5,0.003
2019-01-16,중랑구,42,18,0.014,0.025,0.5,0.007
2019-01-15,평균,134,81,0.019,0.028,0.9,0.005
2019-01-15,강남구,130,94,0.017,0.024,0.8,0.007
2019-01-15,강동구,131,87,0.016,0.033,0.8,0.005
2019-01-15,강북구,143,82,0.03,0.016,0.8,0.004
2019-01-15,강서구,162,88,0.016,0.035,0.9,0.006
2019-01-15,관악구,135,83,0.017,0.032,0.7,0.005
2019-01-15,광진구,129,80,0.016,0.031,1.3,0.005
2019-01-15,구로구,135,26,0.015,0.027,0.6,0.006
2019-01-15,금천구,132,85,0.019,0.035,0.8,0.005
2019-01-15,노원구,135,83,0.018,0.03,0.9,0.007
2019-01-15,도봉구,120,68,0.03,0.013,1,0.006
2019-01-15,동대문구,127,88,0.024,0.019,0.9,0.008
2019-01-15,동작구,132,89,0.02,0.034,0.8,0.004
2019-01-15,마포구,152,88,0.013,0.024,0.8,0.003
2019-01-15,서대문구,139,93,0.019,0.023,1.2,0.004
2019-01-15,서초구,138,77,0.017,0.034,0.7,0.005
2019-01-15,성동구,153,97,0.022,0.029,0.8,0.004
2019-01-15,성북구,129,73,0.023,0.029,1,0.005
2019-01-15,송파구,130,79,0.015,0.04,0.9,0.005
2019-01-15,양천구,154,89,0.016,0.036,0.9,0.003
2019-01-15,영등포구,135,90,0.014,0.027,0.6,0.004
2019-01-15,용산구,116,77,0.018,0.031,0.8,0.005
2019-01-15,은평구,137,80,0.021,0.025,1.2,0.006
2019-01-15,종로구,124,71,0.021,0.029,1,0.004
2019-01-15,중구,122,72,0.024,0.029,0.8,0.005
2019-01-15,중랑구,119,75,0.02,0.027,0.8,0.007
2019-01-14,평균,166,129,0.005,0.064,1.4,0.006
2019-01-14,강남구,169,148,0.003,0.062,1.4,0.007
2019-01-14,강동구,165,131,0.004,0.071,1.3,0.006
2019-01-14,강북구,195,136,0.011,0.049,1.3,0.005
2019-01-14,강서구,199,130,0.004,0.076,1.6,0.009
2019-01-14,관악구,168,135,0.004,0.076,1.4,0.007
2019-01-14,광진구,159,122,0.003,0.063,1.7,0.005
2019-01-14,구로구,164,122,0.003,0.064,1.1,0.008
2019-01-14,금천구,161,124,0.005,0.066,1.3,0.006
2019-01-14,노원구,182,139,0.004,0.068,1.5,0.008
2019-01-14,도봉구,157,122,0.007,0.051,1.6,0.006
2019-01-14,동대문구,167,146,0.006,0.062,1.4,0.009
2019-01-14,동작구,169,137,0.006,0.071,1.3,0.005
2019-01-14,마포구,171,131,0.004,0.049,1.3,0.004
2019-01-14,서대문구,155,134,0.007,0.052,1.9,0.007
2019-01-14,서초구,159,120,0.003,0.061,1.1,0.006
2019-01-14,성동구,170,134,0.005,0.07,1.4,0.005
2019-01-14,성북구,165,122,0.004,0.074,1.8,0.005
2019-01-14,송파구,158,126,0.004,0.077,1.5,0.007
2019-01-14,양천구,196,138,0.003,0.078,1.6,0.004
2019-01-14,영등포구,162,139,0.007,0.05,0.9,0.004
2019-01-14,용산구,151,124,0.004,0.068,1.4,0.005
2019-01-14,은평구,145,110,0.013,0.049,1.5,0.007
2019-01-14,종로구,157,112,0.006,0.07,1.6,0.005
2019-01-14,중구,155,113,0.005,0.073,1.4,0.006
2019-01-14,중랑구,160,124,0.007,0.051,1.2,0.007
2019-01-13,평균,115,83,0.013,0.049,1.1,0.006
2019-01-13,강남구,109,92,0.011,0.043,1,0.007
2019-01-13,강동구,107,84,0.009,0.057,1.1,0.005
2019-01-13,강북구,132,87,0.023,0.036,1.1,0.004
2019-01-13,강서구,139,84,0.015,0.049,1.1,0.008
2019-01-13,관악구,125,91,0.01,0.062,1.1,0.006
2019-01-13,광진구,106,78,0.009,0.051,1.4,0.005
2019-01-13,구로구,118,79,0.011,0.047,0.8,0.007
2019-01-13,금천구,119,88,0.011,0.057,1.1,0.006
2019-01-13,노원구,118,87,0.009,0.057,1.3,0.008
2019-01-13,도봉구,109,78,0.02,0.036,1.3,0.006
2019-01-13,동대문구,114,95,0.013,0.049,1.2,0.009
2019-01-13,동작구,121,93,0.013,0.058,1.1,0.005
2019-01-13,마포구,122,85,0.012,0.035,1,0.004
2019-01-13,서대문구,111,85,0.015,0.039,1.6,0.007
2019-01-13,서초구,112,75,0.011,0.053,0.9,0.005
2019-01-13,성동구,116,85,0.013,0.053,1.1,0.005
2019-01-13,성북구,112,74,0.011,0.06,1.5,0.005
2019-01-13,송파구,109,77,0.008,0.063,1.2,0.007
2019-01-13,양천구,136,92,0.013,0.055,1.2,0.003
2019-01-13,영등포구,115,91,0.012,0.037,0.8,0.004
2019-01-13,용산구,104,82,0.011,0.051,1.1,0.005
2019-01-13,은평구,104,69,0.02,0.038,1.3,0.006
2019-01-13,종로구,106,71,0.014,0.051,1.2,0.005
2019-01-13,중구,107,73,0.018,0.05,1.1,0.005
2019-01-13,중랑구,106,79,0.011,0.044,1.1,0.007
2019-01-12,평균,96,69,0.009,0.053,1,0.006
2019-01-12,강남구,87,75,0.007,0.046,0.9,0.007
2019-01-12,강동구,88,70,0.006,0.057,0.9,0.005
2019-01-12,강북구,103,71,0.015,0.042,1,0.005
2019-01-12,강서구,115,66,0.01,0.054,0.9,0.007
2019-01-12,관악구,105,76,0.008,0.066,1,0.006
2019-01-12,광진구,87,62,0.006,0.052,1.2,0.005
2019-01-12,구로구,98,62,0.007,0.049,0.7,0.007
2019-01-12,금천구,103,75,0.006,0.067,1.1,0.007
2019-01-12,노원구,100,76,0.009,0.056,1.2,0.009
2019-01-12,도봉구,94,68,0.015,0.038,1.1,0.006
2019-01-12,동대문구,97,83,0.01,0.05,1.1,0.009
2019-01-12,동작구,97,75,0.009,0.066,1,0.005
2019-01-12,마포구,103,71,0.007,0.038,0.9,0.004
2019-01-12,서대문구,89,70,0.009,0.043,1.5,0.007
2019-01-12,서초구,98,63,0.008,0.05,0.8,0.005
2019-01-12,성동구,103,72,0.007,0.058,1,0.004
2019-01-12,성북구,91,59,0.009,0.059,1.3,0.005
2019-01-12,송파구,90,63,0.006,0.064,1,0.007
2019-01-12,양천구,112,75,0.008,0.058,1,0.004
2019-01-12,영등포구,98,76,0.008,0.04,0.7,0.004
2019-01-12,용산구,85,71,0.006,0.058,1,0.005
2019-01-12,은평구,83,58,0.013,0.044,1,0.006
2019-01-12,종로구,92,63,0.01,0.058,1.2,0.005
2019-01-12,중구,89,63,0.01,0.058,1,0.005
